index_x,conversation_num,gini_coefficient_num_words,gini_coefficient_num_chars,average_num_words,stdev_num_words,min_num_words,max_num_words,average_num_chars,stdev_num_chars,min_num_chars,max_num_chars,average_num_messages,stdev_num_messages,min_num_messages,max_num_messages,average_positive_sentiment,stdev_positive_sentiment,min_positive_sentiment,max_positive_sentiment,average_negative_sentiment,stdev_negative_sentiment,min_negative_sentiment,max_negative_sentiment,average_neutral_sentiment,stdev_neutral_sentiment,min_neutral_sentiment,max_neutral_sentiment,index_y,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,timestamp
1730,B3BTGxsTCEuviyEji,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1730,4,Mixed,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],616.0,172.0,3.581395348837209,NULL_TIME
1731,r4kXpxnPyxqX85iF2,0.22549019607843138,0.24476987447698745,25.5,11.5,14,37,119.5,58.5,61,178,4.5,1.5,3,6,1.415,0.614,0.8009999999999999,2.029,0.542,0.05399999999999999,0.488,0.596,2.543,0.832,1.711,3.375,1731,4,Low,High,Mixed,High,High,2,Easy [Corresponds to 'Hard' in PNAS],672.0,208.0,3.230769230769231,2021-06-02T17:08:34.879Z
1736,gMuTvZ6HMoSnGTFdD,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1736,4,Low,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],554.0,447.0,1.2393736017897092,NULL_TIME
1737,PndZywhbKAugh46q8,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1737,4,Mixed,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],562.0,174.0,3.2298850574712645,NULL_TIME
1738,DmEtrscGuNqm7oz3k,0.0,0.06666666666666667,1.0,0.0,1,1,3.3333333333333335,0.4714045207910317,3,4,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1738,4,Low,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],629.0,151.0,4.1655629139072845,NULL_TIME
1739,NSBqhdGZ8cKZaEsDF,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1739,4,Mixed,Low,Low,Low,High,5,Easy [Corresponds to 'Hard' in PNAS],500.0,109.0,4.587155963302752,NULL_TIME
1740,YY9fd4x5MdLXBMTkT,0.3572327044025157,0.37690288713910763,31.8,20.932271735289508,3,67,152.4,105.50753527592235,10,328,7.8,5.3814496188294845,2,18,2.9086,1.3986615888055265,0.931,5.058,0.2502,0.33460806923922204,0.0,0.838,4.6411999999999995,4.387722024012004,0.0,12.942,1740,4,Low,Low,Low,Mixed,High,5,Easy [Corresponds to 'Hard' in PNAS],551.0,198.0,2.782828282828283,2021-06-02T17:13:30.134Z
1759,udQLjboHfi7suBB7t,0.2596858638743455,0.2801980198019802,38.2,19.528440797974632,21,75,161.6,85.9897668330366,85,314,9.4,4.586937976471886,5,18,2.5774,1.5929128789736118,1.111,5.415,0.7078,0.42204521084831653,0.375,1.541,6.114800000000001,3.5492328410517118,3.1159999999999997,12.063,1759,4,Low,Mixed,Low,Mixed,High,5,Easy [Corresponds to 'Hard' in PNAS],647.0,341.0,1.8973607038123168,2021-06-02T17:13:41.945Z
1794,BzjYhs6ee4Tp9HrmY,0.3888888888888889,0.42857142857142855,4.5,3.5,1,8,21.0,18.0,3,39,1.0,0.0,1,1,0.1635,0.1635,0.0,0.327,0.109,0.109,0.0,0.218,0.7275,0.2725,0.455,1.0,1794,4,Mixed,Mixed,Low,Low,High,5,Easy [Corresponds to 'Hard' in PNAS],525.0,124.0,4.233870967741935,2021-06-02T17:15:26.299Z
1795,34Y5KL9hFdnGnjmSr,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1795,4,Mixed,Low,Low,Mixed,High,5,Easy [Corresponds to 'Hard' in PNAS],539.0,38.0,14.18421052631579,NULL_TIME
1796,bkrxtXrh9n83f4tfk,0.4,0.4204651162790698,9.4,6.887670143089026,1,19,43.0,33.015148038438355,3,95,2.2,1.16619037896906,1,4,0.4716,0.41605220826237665,0.0,1.056,0.271,0.542,0.0,1.355,1.2574,0.9188504992652504,0.263,3.0,1796,4,Mixed,Mixed,Low,Mixed,High,5,Easy [Corresponds to 'Hard' in PNAS],360.0,165.0,2.1818181818181817,NULL_TIME
1797,LxdvuNwqfuWn9mzo4,0.4642857142857143,0.4745762711864407,14.0,13.0,1,27,59.0,56.0,3,115,1.5,0.5,1,2,0.272,0.272,0.0,0.544,0.0525,0.0525,0.0,0.105,1.1755,0.1755,1.0,1.351,1797,4,Mixed,Mixed,Low,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],585.0,338.0,1.7307692307692308,2021-06-02T17:30:37.937Z
1799,5oCcHrXHzKuq2wthM,0.26320582877959925,0.26839293053842994,61.0,31.490739379485305,2,88,270.3333333333333,141.67999937260808,7,405,14.166666666666666,8.64902049688608,1,27,3.8520000000000003,2.992776024585424,1.0,8.699,0.18600000000000003,0.17573370005019906,0.0,0.444,9.6285,5.528683771929807,0.0,16.301,1799,4,Low,Mixed,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],650.0,470.0,1.3829787234042554,2021-06-02T17:13:51.683Z
1835,JczyrfpGQkZNGqptg,0.20454545454545456,0.215,5.5,2.0615528128088303,3,8,25.0,10.124228365658293,13,36,2.0,1.0,1,3,1.1804999999999999,0.6296898045863535,0.583,2.073,0.0,0.0,0.0,0.0,0.8195,0.4588128703513013,0.408,1.526,1835,4,Mixed,Mixed,Low,High,High,6,Easy [Corresponds to 'Hard' in PNAS],607.0,144.0,4.215277777777778,2021-06-02T17:11:04.492Z
1841,2qzP9XGW7gKkwrx49,0.1875,0.17592592592592593,2.0,0.7071067811865476,1,3,6.75,2.277608394786075,3,9,1.5,0.5,1,2,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1841,4,Mixed,Low,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],543.0,256.0,2.12109375,2021-06-02T17:17:11.454Z
1846,yywkNAmjZ3CsqJMJL,0.2956521739130435,0.3492957746478873,9.2,4.955804677345546,4,17,42.6,27.052541470257466,14,86,2.6,1.2000000000000002,1,4,0.9094000000000001,0.7208127634830005,0.0,2.0,0.3028,0.388493706512731,0.0,0.9400000000000001,1.3878,0.5979218678054852,0.408,2.0,1846,4,Low,Mixed,Low,Low,Low,6,Easy [Corresponds to 'Hard' in PNAS],557.0,164.0,3.3963414634146343,2021-06-02T17:19:08.696Z
1857,o7GQYicmMzDq85NhE,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1857,4,Low,Mixed,Low,Low,Low,3,Easy [Corresponds to 'Hard' in PNAS],471.0,54.0,8.722222222222221,NULL_TIME
1858,67ngRKqbj5ZNqRwXE,0.0,0.0,1.0,0.0,1,1,3.0,0.0,3,3,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1858,4,Low,Low,Low,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],569.0,103.0,5.524271844660194,NULL_TIME
1859,ihuNEA7wRnKqCxnFd,0.14285714285714285,0.13793103448275862,7.0,2.0,5,9,29.0,8.0,21,37,2.0,0.0,2,2,1.3195,0.01649999999999996,1.303,1.3359999999999999,0.1235,0.1235,0.0,0.247,0.5565,0.10749999999999996,0.449,0.6639999999999999,1859,4,Mixed,Mixed,Low,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],568.0,418.0,1.3588516746411483,2021-06-02T18:02:48.772Z
1861,az5uNu5r2fB7Ccfdk,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1861,4,High,High,High,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],481.0,147.0,3.272108843537415,NULL_TIME
1862,ws2Zue5zifebjNbrn,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1862,4,High,Mixed,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],672.0,91.0,7.384615384615385,NULL_TIME
1863,Jf7wja3qW4yJCabab,0.41025641025641024,0.4166666666666667,4.333333333333333,3.39934634239519,1,9,18.666666666666668,14.522013940527977,3,38,2.0,0.816496580927726,1,3,0.19733333333333333,0.2790714763082907,0.0,0.592,0.13733333333333334,0.19421866256590503,0.0,0.412,1.6653333333333336,0.47046454583622865,1.0,2.0,1863,4,High,Mixed,Mixed,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],541.0,378.0,1.4312169312169312,2021-06-03T17:27:05.940Z
1868,HXaipbqtkdCL8ubR8,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1868,4,Mixed,Low,Mixed,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],540.0,109.0,4.954128440366972,NULL_TIME
1869,iG8ck7e9ZzZBjE8TJ,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1869,4,Low,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],490.0,89.0,5.50561797752809,NULL_TIME
1870,EG9qqhcqyuPepPDFp,0.1534090909090909,0.17008985879332478,88.0,27.0,61,115,389.5,132.5,257,522,14.0,1.0,13,15,4.6375,2.0795000000000003,2.558,6.7170000000000005,0.7595,0.4125,0.347,1.172,8.603,0.6669999999999998,7.936,9.27,1870,4,Mixed,High,Mixed,High,High,2,Easy [Corresponds to 'Hard' in PNAS],626.0,392.0,1.596938775510204,2021-06-03T17:18:10.818Z
1889,xKQqokyMD2kMFdvXW,0.2089041095890411,0.16051136363636365,18.25,7.048936089935842,11,29,88.0,27.39525506360545,64,133,3.25,0.82915619758885,2,4,1.20125,0.3457125793198738,0.655,1.6,0.0735,0.12730573435631246,0.0,0.294,1.97525,0.9681064959496966,0.7949999999999999,3.3449999999999998,1889,4,Low,Low,Low,Mixed,High,5,Easy [Corresponds to 'Hard' in PNAS],650.0,171.0,3.801169590643275,2021-06-03T17:10:24.103Z
1895,6JyHWEA2izFCfqDpX,0.5062146892655367,0.48754716981132074,35.4,35.25109927363968,3,102,159.0,150.65855435387664,12,441,5.4,3.6660605559646715,2,12,1.0444,0.7449296879571925,0.412,2.483,0.2132,0.18695603761312443,0.0,0.423,3.5422,2.598388223495481,0.256,7.285,1895,4,Low,Low,Low,Low,High,5,Easy [Corresponds to 'Hard' in PNAS],655.0,495.0,1.323232323232323,2021-06-03T17:14:56.452Z
1906,NQrNtykh6D8uRCFpY,0.4,0.39594594594594595,23.2,16.690116836020053,1,45,118.4,85.42973721134814,3,223,4.0,2.5298221281347035,1,7,1.0828,1.5362808857757753,0.0,4.107,0.0494,0.0988,0.0,0.247,2.8678,1.905954291162304,0.682,5.8260000000000005,1906,4,Mixed,Mixed,Low,Low,High,5,Easy [Corresponds to 'Hard' in PNAS],600.0,423.0,1.4184397163120568,2021-06-03T17:19:57.233Z
1914,hpJK6sJKMRFoAsCqS,0.16666666666666666,0.3125,1.5,0.5,1,2,8.0,5.0,3,13,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1914,4,Low,Low,Low,Low,High,5,Easy [Corresponds to 'Hard' in PNAS],561.0,66.0,8.5,NULL_TIME
1915,YYNC4Zuo8u3ETAEHt,0.4888888888888889,0.48366013071895425,5.0,4.96655480858378,1,12,17.0,16.990193249832878,4,41,2.3333333333333335,1.247219128924647,1,4,1.6666666666666667,0.4714045207910317,1.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9428090415820634,0.0,2.0,1915,4,Low,Low,Low,Low,High,5,Easy [Corresponds to 'Hard' in PNAS],586.0,101.0,5.801980198019802,2021-06-03T17:20:51.938Z
1917,DxBxzuoDZRgwFJsCa,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1917,4,Mixed,Low,Mixed,Mixed,High,4,Easy [Corresponds to 'Hard' in PNAS],503.0,124.0,4.056451612903226,NULL_TIME
1918,r5qZ3aXQavrMGcfJ3,0.4290909090909091,0.42758620689655175,11.0,9.797958971132712,2,30,52.2,47.67976510009252,8,145,2.8,1.7204650534085253,1,6,1.108,0.5243941265880083,0.677,2.124,0.0,0.0,0.0,0.0,1.6920000000000002,1.279136114727436,0.256,3.8760000000000003,1918,4,Mixed,Mixed,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],564.0,89.0,6.337078651685394,2021-06-03T17:06:52.262Z
1919,8GEhZp2Dw5kZmNYKn,0.4423076923076923,0.47950819672131145,3.25,2.8613807855648994,1,8,15.25,15.105876340020794,4,41,1.5,0.8660254037844386,1,3,0.25,0.4330127018922193,0.0,1.0,0.0,0.0,0.0,0.0,1.25,1.0897247358851685,0.0,3.0,1919,4,Mixed,Mixed,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],536.0,137.0,3.912408759124088,2021-06-03T17:07:25.776Z
1922,b5oFmpJhyWi7tcPpb,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1922,4,Low,High,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],508.0,40.0,12.7,NULL_TIME
1923,8cQt3soAgA9eH8xfR,0.2571428571428571,0.2626062322946176,61.6,28.89705867385122,27,108,282.4,138.31211082186547,137,513,13.2,2.5612496949731396,10,17,2.9816,0.9113920341982367,1.838,4.08,0.21739999999999998,0.18856468386206363,0.0,0.456,9.4012,3.1232212473662506,5.92,15.161999999999999,1923,4,Mixed,Mixed,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],562.0,594.0,0.9461279461279462,2021-06-03T17:18:04.062Z
1956,f28kmDPvmEz2szGw8,0.0,0.0,31.0,0.0,31,31,169.0,0.0,169,169,5.0,0.0,5,5,0.231,0.0,0.231,0.231,0.0,0.0,0.0,0.0,4.769,0.0,4.769,4.769,1956,4,Low,Low,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],562.0,101.0,5.564356435643564,2021-06-03T17:13:39.466Z
1959,nfBeNgz9bcRZA89au,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1959,4,Low,Mixed,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],528.0,111.0,4.756756756756757,NULL_TIME
1960,KmpxJWirezrEsXZWn,0.3223684210526316,0.3236434108527132,19.0,11.467344941179714,2,30,96.75,57.915347706803935,9,156,2.75,1.0897247358851685,1,4,0.9724999999999999,0.1735518654466151,0.744,1.152,0.114,0.19745379206285202,0.0,0.456,1.6635,0.8788334597635663,0.256,2.679,1960,4,Low,Mixed,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],564.0,205.0,2.7512195121951217,2021-06-03T17:20:00.535Z
1966,w7dKkZ6srJkwjLBJo,0.06756756756756757,0.09402985074626866,37.0,5.0,32,42,167.5,31.5,136,199,7.5,0.5,7,8,1.3425,0.24950000000000006,1.093,1.592,0.546,0.546,0.0,1.092,5.6114999999999995,1.2955,4.316,6.907,1966,4,Low,Low,Low,Low,Low,6,Easy [Corresponds to 'Hard' in PNAS],650.0,138.0,4.710144927536232,2021-06-03T17:28:52.840Z
1969,xsGgkSjnazqE3t398,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1969,4,Low,Low,Low,Mixed,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],539.0,104.0,5.182692307692308,NULL_TIME
1970,eSp9bnZjXPk55kEYM,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1970,5,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],563.0,41.0,13.731707317073171,NULL_TIME
1971,wQyCPCNo7s5rn8u3X,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1971,5,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],649.0,353.0,1.838526912181303,NULL_TIME
1972,a2Ro3Tac8xcsFrF6J,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1972,5,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],542.0,230.0,2.356521739130435,NULL_TIME
1973,3ZfQz2Da2SikEK2Qa,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1973,5,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],670.0,353.0,1.8980169971671388,NULL_TIME
1974,tEEgtc2Bi77uGczhL,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1974,5,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],534.0,61.0,8.754098360655737,NULL_TIME
1975,dQWcGaDaoib8uQNYM,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1975,5,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],590.0,223.0,2.645739910313901,NULL_TIME
1976,ZpWoWi5sgTNEzwTdH,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1976,5,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],443.0,38.0,11.657894736842104,NULL_TIME
1977,ofG5KvT5FBEJQDD6T,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1977,5,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],612.0,82.0,7.463414634146342,NULL_TIME
1978,kYqwTQE3seJfx2Cmj,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1978,5,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],652.0,187.0,3.486631016042781,NULL_TIME
1979,ZPWaWzGNTke8PzH4Q,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1979,5,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],628.0,131.0,4.793893129770993,NULL_TIME
1980,aq4nE4iuigg52uhTh,0.12750455373406194,0.11378205128205128,61.0,14.30617582258329,44,79,277.3333333333333,58.52255025961266,212,354,14.333333333333334,4.988876515698588,9,21,5.508333333333333,2.4279157499569233,3.467,8.92,0.6763333333333333,0.3957224055094963,0.319,1.228,8.148333333333333,3.3378676160420477,3.633,11.598,1980,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],535.0,245.0,2.183673469387755,2021-08-05T17:11:32.887Z
1996,zF4QTKSr9M7EXXoKc,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1996,5,High,High,Low,Mixed,High,3,Easy [Corresponds to 'Hard' in PNAS],564.0,111.0,5.081081081081081,NULL_TIME
1997,BFaEiQdAAtfvjN8vq,0.2868217054263566,0.28407224958949095,28.666666666666668,16.77961726487096,5,42,135.33333333333334,78.25741001478532,25,198,5.666666666666667,3.299831645537222,2,10,2.6763333333333335,1.9637909483671854,1.24,5.453,0.0,0.0,0.0,0.0,2.9903333333333335,1.676049389354489,0.6639999999999999,4.547000000000001,1997,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],552.0,326.0,1.6932515337423313,2021-08-05T17:12:59.374Z
2004,qstszKpuQHheejb6E,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2004,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],440.0,89.0,4.943820224719101,NULL_TIME
2005,wkcbLvK8gQzSPcHe3,0.41025641025641024,0.4033333333333333,13.0,9.797958971132712,1,25,66.66666666666667,49.60062723617739,3,124,3.0,2.160246899469287,1,6,0.899,1.2713779925734126,0.0,2.697,0.44,0.31328900395641085,0.0,0.7050000000000001,1.6609999999999998,0.7361172913786678,1.0,2.6879999999999997,2005,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],626.0,129.0,4.852713178294573,NULL_TIME
2006,te4cMHTibPkr2r89Y,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2006,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],547.0,58.0,9.43103448275862,NULL_TIME
2007,gpBjTFAFHt89d2qqT,0.3333333333333333,0.3684210526315789,8.666666666666666,5.557777333511022,1,14,38.0,26.19160170741759,3,66,1.6666666666666667,0.4714045207910317,1,2,0.11833333333333333,0.16734860488081624,0.0,0.355,0.10733333333333334,0.1517922556947122,0.0,0.322,1.441,0.31212497496996294,1.0,1.678,2007,5,Mixed,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],655.0,210.0,3.119047619047619,NULL_TIME
2008,cf5yovyhpE77o6NsR,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2008,5,High,High,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],615.0,311.0,1.977491961414791,NULL_TIME
2009,rB4ioo7aYLTSvw6WF,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2009,5,High,High,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],443.0,52.0,8.51923076923077,NULL_TIME
2010,T2CcSwaCHYwyXYdLt,0.5333333333333333,0.5381040892193308,15.0,16.431676725154983,1,43,67.25,74.94789856960634,3,195,2.5,1.5,1,5,0.91925,0.5737697164368297,0.0,1.577,0.0,0.0,0.0,0.0,1.58075,1.3595814383478468,0.423,3.9,2010,5,High,Low,Low,Low,High,4,Easy [Corresponds to 'Hard' in PNAS],670.0,578.0,1.1591695501730104,NULL_TIME
2011,ALHdmCnjh8sfijESk,0.42592592592592593,0.4319148936170213,9.0,6.95221787153807,1,19,39.166666666666664,30.563685787039642,3,86,1.3333333333333333,0.4714045207910317,1,2,0.5913333333333334,0.5960189221455603,0.0,1.592,0.057166666666666664,0.08162601028811561,0.0,0.191,0.6846666666666668,0.3732392738653792,0.0,1.0,2011,5,High,Mixed,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],649.0,126.0,5.150793650793651,NULL_TIME
2012,Fr6fzCQeGu2Qa6PTw,0.41156462585034015,0.4364888123924269,12.0,9.396047801374484,2,32,59.285714285714285,52.63272823664619,10,179,2.5714285714285716,1.2936264483053452,1,5,1.3070000000000002,0.8982982323737001,0.062,2.7439999999999998,0.014857142857142857,0.03639241903563579,0.0,0.104,1.2494285714285716,0.988856750732576,0.256,3.2560000000000002,2012,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],670.0,231.0,2.9004329004329006,2021-08-05T17:11:22.627Z
2024,EWQXhbSZ9N5gXC8Na,0.16470588235294117,0.2,3.4,1.019803902718557,2,5,14.0,4.979959839195493,7,21,2.2,0.7483314773547882,1,3,1.4472,1.0781150958965373,0.0,3.0,0.0,0.0,0.0,0.0,0.7528,0.635304777252619,0.0,1.508,2024,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,83.0,7.674698795180723,2021-08-05T17:14:46.834Z
2029,ErvH8ExM94PzB9TsQ,0.3125,0.28225806451612906,2.0,1.224744871391589,1,4,7.75,4.14578098794425,4,14,1.5,0.5,1,2,0.25,0.4330127018922193,0.0,1.0,0.0,0.0,0.0,0.0,1.25,0.82915619758885,0.0,2.0,2029,5,High,High,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],442.0,107.0,4.130841121495327,2021-08-05T17:23:39.163Z
2032,iJDq4udXtcwHPp8eD,0.16666666666666666,0.14102564102564102,9.0,3.0,6,12,39.0,11.0,28,50,3.0,1.0,2,4,1.252,0.016000000000000014,1.236,1.268,0.222,0.222,0.0,0.444,1.5260000000000002,0.7620000000000001,0.764,2.2880000000000003,2032,5,High,High,High,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],578.0,175.0,3.302857142857143,2021-08-05T17:38:54.606Z
2035,2GyDrExReibZDZbHK,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2035,5,High,High,Mixed,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],496.0,106.0,4.679245283018868,NULL_TIME
2036,BbHyJFCY6zqx7EeEy,0.49673202614379086,0.5111111111111111,17.0,16.51262143533445,2,40,70.0,70.743668739094,8,169,3.3333333333333335,2.0548046676563256,1,6,0.9593333333333334,0.1617927343513573,0.744,1.134,0.0,0.0,0.0,0.0,2.0406666666666666,2.0207697103386675,0.256,4.866,2036,5,Low,High,High,High,Low,4,Easy [Corresponds to 'Hard' in PNAS],641.0,128.0,5.0078125,2021-08-05T17:13:53.384Z
